Fecha,Anio,Guia,Cliente,Origen,Destino,Tipo_Carga,Peso_kg,Distancia_km,Transportista,Costo_Flete,Dias_Entrega,Estado
2025-01-21,2025,GUI-8884,Farmaceutica Nacional,Lima,Cusco,Textiles,1564.31,1095,Transportes Andina SAC,2098.13,3,Entregado
2025-01-21,2025,GUI-8885,Distribuidora Central,Iquitos,Lima,Textiles,3130.39,1083,TransPeru Cargo,3036.86,2,Entregado
2025-01-21,2025,GUI-8886,Constructora Norte,Trujillo,Lima,Electrodomesticos,962.93,553,Rutas Continentales SAC,1304.61,1,Entregado
2025-01-21,2025,GUI-8887,Corporacion Metalica Peru,Piura,Lima,Maquinaria industrial,864.38,1043,Rutas Continentales SAC,2430.69,2,Entregado
2025-01-22,2025,GUI-8888,Industrias del Pacifico,Trujillo,Cusco,Electrodomesticos,3049.12,766,Envios del Sur EIRL,2687.61,1,Entregado
2025-01-22,2025,GUI-8889,Constructora Norte,Ica,Huancayo,Refrigerado,2692.96,152,TransPeru Cargo,1775.35,6,Retrasado
2025-01-22,2025,GUI-8890,Farmaceutica Nacional,Trujillo,Piura,Perecibles,4220.13,571,Envios del Sur EIRL,3119.3,2,Entregado
2025-01-22,2025,GUI-8891,Corporacion Metalica Peru,Chiclayo,Trujillo,Maquinaria industrial,840.39,377,Envios del Sur EIRL,1143.27,1,Entregado
2025-01-22,2025,GUI-8892,Textiles Peruanos SAC,Cusco,Trujillo,Refrigerado,1903.6,750,Envios del Sur EIRL,2166.99,1,Entregado
2025-01-22,2025,GUI-8893,Corporacion Metalica Peru,Chiclayo,Piura,Materiales de construccion,4186.16,494,Transportes Andina SAC,3777.43,2,Entregado
2025-01-22,2025,GUI-8894,Farmaceutica Nacional,Chiclayo,Piura,Textiles,476.53,469,Transportes Andina SAC,997.26,1,Entregado
2025-01-22,2025,GUI-8895,Distribuidora Central,Cusco,Ica,Maquinaria industrial,2578.23,960,Envios del Sur EIRL,2911.36,2,Entregado
2025-01-22,2025,GUI-8896,Agroexportadora del Valle,Huancayo,Trujillo,Maquinaria industrial,1499.96,378,Envios del Sur EIRL,1349.56,2,Entregado
2025-01-23,2025,GUI-8897,Constructora Norte,Trujillo,Chiclayo,Carga general,3652.37,462,TransPeru Cargo,3724.53,1,Entregado
2025-01-23,2025,GUI-8898,Minera Altiplano,Ica,Iquitos,Textiles,368.66,847,Rutas Continentales SAC,1165.67,2,Entregado
2025-01-23,2025,GUI-8899,Farmaceutica Nacional,Piura,Lima,Carga general,3829.49,1049,Transportes Andina SAC,3748.16,2,Entregado
2025-01-23,2025,GUI-8900,Corporacion Metalica Peru,Chiclayo,Tacna,Textiles,749.8,815,Logistica Rapida SAC,1931.99,2,Entregado
2025-01-23,2025,GUI-8901,Grupo Industrial Lima,Cusco,Tacna,Maquinaria industrial,3565.75,603,Kargia Flota Norte,3134.98,2,Entregado
2025-01-23,2025,GUI-8902,Grupo Industrial Lima,Huancayo,Lima,Perecibles,3290.15,294,TransPeru Cargo,2028.14,2,Entregado
2025-01-23,2025,GUI-8903,Grupo Industrial Lima,Huancayo,Lima,Refrigerado,3689.32,244,Rutas Continentales SAC,3430.56,1,Entregado
2025-01-23,2025,GUI-8904,Agroexportadora del Valle,Tacna,Cusco,Textiles,1661.12,559,TransPeru Cargo,1981.68,1,Entregado
2025-01-24,2025,GUI-8905,Farmaceutica Nacional,Trujillo,Chiclayo,Electrodomesticos,844.83,374,Transportes Andina SAC,984.98,1,Entregado
2025-01-24,2025,GUI-8906,Farmaceutica Nacional,Cusco,Iquitos,Carga general,4652.84,414,Logistica Rapida SAC,4436.44,2,Entregado
2025-01-24,2025,GUI-8907,Textiles Peruanos SAC,Chiclayo,Tacna,Perecibles,2320.65,816,TransPeru Cargo,1739.11,3,Entregado
2025-01-24,2025,GUI-8908,Grupo Industrial Lima,Tacna,Cusco,Documentos y paqueteria,3916.69,618,Envios del Sur EIRL,3909.7,6,Retrasado
2025-01-24,2025,GUI-8909,Industrias del Pacifico,Ica,Chiclayo,Refrigerado,3334.33,563,Rutas Continentales SAC,3219.99,1,Entregado
2025-01-24,2025,GUI-8910,Farmaceutica Nacional,Arequipa,Trujillo,Perecibles,4709.05,659,Rutas Continentales SAC,5390.21,2,Entregado
2025-01-24,2025,GUI-8911,Farmaceutica Nacional,Ica,Piura,Carga general,4558.26,812,Logistica Rapida SAC,3906.91,1,Entregado
2025-01-24,2025,GUI-8912,Industrias del Pacifico,Tacna,Lima,Refrigerado,439.94,1320,Rutas Continentales SAC,2689.73,3,Entregado
2025-01-25,2025,GUI-8913,Textiles Peruanos SAC,Cusco,Cusco,Textiles,1591.24,59,Envios del Sur EIRL,1392.13,1,Entregado
2025-01-25,2025,GUI-8914,Constructora Norte,Chiclayo,Iquitos,Materiales de construccion,3262.72,561,Envios del Sur EIRL,1952.77,2,Entregado
2025-01-25,2025,GUI-8915,Industrias del Pacifico,Arequipa,Ica,Textiles,2856.55,848,Logistica Rapida SAC,2743.84,1,Entregado
2025-01-25,2025,GUI-8916,Agroexportadora del Valle,Trujillo,Piura,Documentos y paqueteria,1399.62,574,TransPeru Cargo,1422.17,1,Entregado
2025-01-25,2025,GUI-8917,Minera Altiplano,Piura,Iquitos,Maquinaria industrial,1623.64,337,Rutas Continentales SAC,1460.94,1,Cancelado
2025-01-25,2025,GUI-8918,Grupo Industrial Lima,Chiclayo,Lima,Electrodomesticos,2598.41,769,Kargia Flota Norte,3254.39,3,Entregado
2025-01-25,2025,GUI-8919,Farmaceutica Nacional,Ica,Iquitos,Perecibles,3211.33,779,Kargia Flota Norte,2576.82,1,Entregado
2025-01-25,2025,GUI-8920,Farmaceutica Nacional,Ica,Piura,Refrigerado,239.39,771,Rutas Continentales SAC,1212.07,1,Entregado
2025-01-25,2025,GUI-8921,Corporacion Metalica Peru,Arequipa,Chiclayo,Refrigerado,4529.1,493,Logistica Rapida SAC,4388.67,1,Entregado
2025-01-25,2025,GUI-8922,Comercial Andina SAC,Cusco,Iquitos,Documentos y paqueteria,4497.65,482,Envios del Sur EIRL,2418.88,1,Entregado
2025-01-25,2025,GUI-8923,Agroexportadora del Valle,Trujillo,Arequipa,Maquinaria industrial,3552.37,608,TransPeru Cargo,3573.91,2,Entregado
2025-01-25,2025,GUI-8924,Textiles Peruanos SAC,Lima,Piura,Electrodomesticos,4072.92,958,Transportes Andina SAC,4124.19,3,Entregado
2025-01-26,2025,GUI-8925,Distribuidora Central,Huancayo,Iquitos,Refrigerado,1493.38,874,Rutas Continentales SAC,2195.17,2,Entregado
2025-01-26,2025,GUI-8926,Comercial Andina SAC,Trujillo,Chiclayo,Refrigerado,3743.71,348,Kargia Flota Norte,3753.51,1,Entregado
2025-01-26,2025,GUI-8927,Industrias del Pacifico,Iquitos,Lima,Maquinaria industrial,223.09,1054,Rutas Continentales SAC,1295.03,3,Entregado
2025-01-26,2025,GUI-8928,Corporacion Metalica Peru,Arequipa,Cusco,Textiles,499.43,385,Rutas Continentales SAC,705.32,2,Entregado
2025-01-26,2025,GUI-8929,Industrias del Pacifico,Cusco,Trujillo,Perecibles,1619,724,Kargia Flota Norte,1937.71,1,Entregado
2025-01-26,2025,GUI-8930,Distribuidora Central,Trujillo,Huancayo,Electrodomesticos,921.75,353,TransPeru Cargo,1278.24,1,Entregado
2025-01-26,2025,GUI-8931,Industrias del Pacifico,Chiclayo,Trujillo,Carga general,893.29,446,Transportes Andina SAC,1270.14,4,Retrasado
2025-01-26,2025,GUI-8932,Textiles Peruanos SAC,Ica,Huancayo,Materiales de construccion,404.22,122,Logistica Rapida SAC,435.76,1,En transito
2025-01-26,2025,GUI-8933,Grupo Industrial Lima,Cusco,Chiclayo,Carga general,3228.95,621,Rutas Continentales SAC,3149.32,1,Entregado
2025-01-26,2025,GUI-8934,Comercial Andina SAC,Arequipa,Piura,Documentos y paqueteria,2663.74,332,TransPeru Cargo,2343.56,1,Entregado
2025-01-26,2025,GUI-8935,Minera Altiplano,Arequipa,Huancayo,Materiales de construccion,2655.92,862,Rutas Continentales SAC,2073.97,3,En transito
2025-01-27,2025,GUI-8936,Textiles Peruanos SAC,Cusco,Ica,Maquinaria industrial,3692.4,884,Kargia Flota Norte,4210.12,2,Entregado
2025-01-27,2025,GUI-8937,Corporacion Metalica Peru,Piura,Lima,Refrigerado,2996.18,1029,TransPeru Cargo,2829.08,2,Entregado
2025-01-27,2025,GUI-8938,Grupo Industrial Lima,Piura,Huancayo,Documentos y paqueteria,2103.79,783,Transportes Andina SAC,1853.28,3,Entregado
2025-01-27,2025,GUI-8939,Distribuidora Central,Trujillo,Arequipa,Electrodomesticos,4770.84,616,TransPeru Cargo,2928.93,1,Entregado
2025-01-27,2025,GUI-8940,Distribuidora Central,Trujillo,Lima,Perecibles,1263.72,504,TransPeru Cargo,1528.65,1,Entregado
2025-01-27,2025,GUI-8941,Grupo Industrial Lima,Ica,Huancayo,Maquinaria industrial,2928.07,143,Logistica Rapida SAC,2037.04,1,Entregado
2025-01-27,2025,GUI-8942,Constructora Norte,Chiclayo,Iquitos,Textiles,1970,519,Rutas Continentales SAC,1650.54,5,Retrasado
2025-01-28,2025,GUI-8943,Corporacion Metalica Peru,Piura,Cusco,Documentos y paqueteria,4157.96,403,Rutas Continentales SAC,2125.53,1,Entregado
2025-01-28,2025,GUI-8944,Industrias del Pacifico,Trujillo,Arequipa,Carga general,1315.9,696,Logistica Rapida SAC,1721,2,Entregado
2025-01-28,2025,GUI-8945,Distribuidora Central,Piura,Iquitos,Maquinaria industrial,1281.09,430,TransPeru Cargo,1345.81,2,Entregado
2025-01-28,2025,GUI-8946,Textiles Peruanos SAC,Iquitos,Cusco,Refrigerado,4289.33,481,Kargia Flota Norte,3469.75,2,Entregado
2025-01-28,2025,GUI-8947,Agroexportadora del Valle,Piura,Cusco,Perecibles,1845.77,446,Rutas Continentales SAC,1750.94,2,En transito
2025-01-28,2025,GUI-8948,Corporacion Metalica Peru,Arequipa,Chiclayo,Documentos y paqueteria,1422.19,491,Transportes Andina SAC,1698.04,2,Entregado
2025-01-28,2025,GUI-8949,Farmaceutica Nacional,Cusco,Piura,Materiales de construccion,2888.81,399,Rutas Continentales SAC,2488.17,2,Entregado
2025-01-28,2025,GUI-8950,Constructora Norte,Arequipa,Tacna,Electrodomesticos,113.09,602,Envios del Sur EIRL,785.58,2,Entregado
2025-01-28,2025,GUI-8951,Comercial Andina SAC,Iquitos,Trujillo,Electrodomesticos,2104.5,665,Logistica Rapida SAC,1528.23,1,Entregado
2025-01-28,2025,GUI-8952,Constructora Norte,Lima,Iquitos,Textiles,3133.22,1063,TransPeru Cargo,3738.19,2,Entregado
2025-01-29,2025,GUI-8953,Minera Altiplano,Piura,Chiclayo,Maquinaria industrial,4287.26,498,Kargia Flota Norte,4147.56,2,Entregado
2025-01-29,2025,GUI-8954,Distribuidora Central,Tacna,Lima,Documentos y paqueteria,4105.88,1340,Kargia Flota Norte,3445.53,4,Entregado
2025-01-29,2025,GUI-8955,Minera Altiplano,Ica,Cusco,Perecibles,2591.6,869,TransPeru Cargo,3266.47,2,En transito
2025-01-29,2025,GUI-8956,Farmaceutica Nacional,Piura,Trujillo,Documentos y paqueteria,4129.81,609,Kargia Flota Norte,3539.62,2,Entregado
2025-01-29,2025,GUI-8957,Corporacion Metalica Peru,Iquitos,Cusco,Maquinaria industrial,4403.81,395,Kargia Flota Norte,3873.6,1,Entregado
2025-01-29,2025,GUI-8958,Industrias del Pacifico,Iquitos,Tacna,Materiales de construccion,680.74,568,Transportes Andina SAC,1613.75,1,Entregado
2025-01-29,2025,GUI-8959,Textiles Peruanos SAC,Lima,Ica,Maquinaria industrial,2876.18,254,Logistica Rapida SAC,1933.02,1,Entregado
2025-01-29,2025,GUI-8960,Minera Altiplano,Iquitos,Piura,Perecibles,3417.41,379,TransPeru Cargo,3196.1,2,Cancelado
2025-01-29,2025,GUI-8961,Comercial Andina SAC,Cusco,Lima,Documentos y paqueteria,3842.82,1055,Kargia Flota Norte,3355.55,3,Entregado
2025-01-29,2025,GUI-8962,Agroexportadora del Valle,Arequipa,Trujillo,Maquinaria industrial,2765.94,674,Logistica Rapida SAC,3391,1,Entregado
2025-01-29,2025,GUI-8963,Minera Altiplano,Trujillo,Lima,Electrodomesticos,2751.77,514,Transportes Andina SAC,2500.83,1,Entregado
2025-01-30,2025,GUI-8964,Constructora Norte,Huancayo,Cusco,Refrigerado,1713.74,936,Logistica Rapida SAC,3037.81,1,Entregado
2025-01-30,2025,GUI-8965,Corporacion Metalica Peru,Huancayo,Iquitos,Refrigerado,3900.13,783,Envios del Sur EIRL,2935.35,7,Retrasado
2025-01-30,2025,GUI-8966,Agroexportadora del Valle,Tacna,Cusco,Documentos y paqueteria,1294.42,578,Transportes Andina SAC,1522.55,1,Entregado
2025-01-30,2025,GUI-8967,Distribuidora Central,Cusco,Trujillo,Perecibles,1318.89,716,Transportes Andina SAC,2295.67,2,Entregado
2025-01-30,2025,GUI-8968,Textiles Peruanos SAC,Cusco,Tacna,Textiles,3382.49,524,Kargia Flota Norte,3215.27,2,Entregado
2025-01-30,2025,GUI-8969,Distribuidora Central,Ica,Cusco,Materiales de construccion,2443.33,929,Transportes Andina SAC,2471.63,3,Entregado
2025-01-30,2025,GUI-8970,Agroexportadora del Valle,Lima,Trujillo,Documentos y paqueteria,617.18,581,Transportes Andina SAC,1074.02,1,Entregado
2025-01-30,2025,GUI-8971,Industrias del Pacifico,Chiclayo,Lima,Maquinaria industrial,782.1,808,Logistica Rapida SAC,1963.44,2,Entregado
2025-01-31,2025,GUI-8972,Farmaceutica Nacional,Trujillo,Iquitos,Refrigerado,4105.64,723,Transportes Andina SAC,3710.92,3,Entregado
2025-01-31,2025,GUI-8973,Industrias del Pacifico,Arequipa,Tacna,Refrigerado,1685.8,610,Envios del Sur EIRL,2057.24,1,Entregado
2025-01-31,2025,GUI-8974,Constructora Norte,Trujillo,Arequipa,Perecibles,2287.96,642,Rutas Continentales SAC,2924.2,3,Entregado
2025-01-31,2025,GUI-8975,Distribuidora Central,Huancayo,Chiclayo,Electrodomesticos,106.27,529,Logistica Rapida SAC,839.2,2,En transito
2025-01-31,2025,GUI-8976,Industrias del Pacifico,Arequipa,Trujillo,Carga general,2136.29,594,Logistica Rapida SAC,1731.62,2,Entregado
2025-01-31,2025,GUI-8977,Minera Altiplano,Chiclayo,Cusco,Refrigerado,1416.95,607,TransPeru Cargo,2141.93,2,Entregado
2025-01-31,2025,GUI-8978,Corporacion Metalica Peru,Cusco,Huancayo,Documentos y paqueteria,3525.73,882,Transportes Andina SAC,3588.34,3,Entregado
2025-01-31,2025,GUI-8979,Corporacion Metalica Peru,Piura,Tacna,Maquinaria industrial,2962.62,617,Kargia Flota Norte,2749.38,1,En transito
2025-01-31,2025,GUI-8980,Textiles Peruanos SAC,Piura,Cusco,Carga general,2069.22,463,Transportes Andina SAC,2549.4,1,Entregado
2025-01-31,2025,GUI-8981,Distribuidora Central,Lima,Cusco,Maquinaria industrial,297.41,1111,TransPeru Cargo,1596.83,3,Entregado
2025-01-31,2025,GUI-8982,Farmaceutica Nacional,Cusco,Cusco,Materiales de construccion,4182.24,45,Transportes Andina SAC,1968.57,2,Entregado
2025-02-01,2025,GUI-8983,Textiles Peruanos SAC,Tacna,Cusco,Electrodomesticos,3519.34,608,Rutas Continentales SAC,2224.58,1,Entregado
2025-02-01,2025,GUI-8984,Minera Altiplano,Piura,Iquitos,Refrigerado,2505.61,353,Transportes Andina SAC,2253.5,1,En transito
2025-02-01,2025,GUI-8985,Corporacion Metalica Peru,Trujillo,Ica,Maquinaria industrial,1047.76,379,TransPeru Cargo,1254.54,2,Entregado
2025-02-02,2025,GUI-8986,Distribuidora Central,Cusco,Iquitos,Documentos y paqueteria,2976.83,442,Envios del Sur EIRL,3099.25,2,Entregado
2025-02-02,2025,GUI-8987,Minera Altiplano,Trujillo,Ica,Electrodomesticos,4328.09,376,Transportes Andina SAC,2802.23,1,Entregado
2025-02-02,2025,GUI-8988,Minera Altiplano,Chiclayo,Piura,Textiles,2268.78,480,Transportes Andina SAC,2458.82,1,Entregado
2025-02-02,2025,GUI-8989,Constructora Norte,Lima,Cusco,Documentos y paqueteria,3489.87,1134,Kargia Flota Norte,3950.62,3,Entregado
2025-02-03,2025,GUI-8990,Industrias del Pacifico,Trujillo,Cusco,Carga general,2107.34,754,Rutas Continentales SAC,2200.99,3,Entregado
2025-02-03,2025,GUI-8991,Comercial Andina SAC,Cusco,Ica,Textiles,4683.35,868,Rutas Continentales SAC,3777.88,2,Entregado
2025-02-03,2025,GUI-8992,Minera Altiplano,Cusco,Trujillo,Documentos y paqueteria,1759.22,756,Transportes Andina SAC,2432.87,3,Entregado
2025-02-03,2025,GUI-8993,Corporacion Metalica Peru,Trujillo,Cusco,Maquinaria industrial,3672.09,760,Envios del Sur EIRL,4114.89,1,Entregado
2025-02-03,2025,GUI-8994,Minera Altiplano,Tacna,Trujillo,Refrigerado,120.25,962,Kargia Flota Norte,1755.22,1,Entregado
2025-02-03,2025,GUI-8995,Constructora Norte,Arequipa,Trujillo,Carga general,2143.03,663,Envios del Sur EIRL,2262.41,6,Retrasado
2025-02-04,2025,GUI-8996,Farmaceutica Nacional,Cusco,Ica,Documentos y paqueteria,3976.24,895,Envios del Sur EIRL,3507.2,2,Entregado
2025-02-04,2025,GUI-8997,Constructora Norte,Cusco,Piura,Electrodomesticos,2071.27,516,Logistica Rapida SAC,2016.69,1,Entregado
2025-02-04,2025,GUI-8998,Constructora Norte,Huancayo,Iquitos,Electrodomesticos,3644.66,819,Envios del Sur EIRL,3490.83,2,Entregado
2025-02-04,2025,GUI-8999,Textiles Peruanos SAC,Ica,Iquitos,Textiles,625.82,783,Envios del Sur EIRL,1701.3,2,Entregado
2025-02-04,2025,GUI-9000,Farmaceutica Nacional,Chiclayo,Lima,Textiles,4074.9,739,Rutas Continentales SAC,2915.36,2,Entregado
2025-02-04,2025,GUI-9001,Minera Altiplano,Piura,Cusco,Textiles,2221.2,433,TransPeru Cargo,1822.99,2,Entregado
2025-02-04,2025,GUI-9002,Industrias del Pacifico,Piura,Huancayo,Electrodomesticos,3539.12,815,Rutas Continentales SAC,4431.53,1,Entregado
2025-02-04,2025,GUI-9003,Industrias del Pacifico,Tacna,Arequipa,Perecibles,610.03,621,Kargia Flota Norte,1042.75,2,Entregado
2025-02-04,2025,GUI-9004,Agroexportadora del Valle,Cusco,Lima,Refrigerado,3083.66,1158,TransPeru Cargo,4520.03,3,Entregado
2025-02-05,2025,GUI-9005,Corporacion Metalica Peru,Ica,Tacna,Maquinaria industrial,3589.86,1040,Logistica Rapida SAC,3537.28,7,Retrasado
2025-02-05,2025,GUI-9006,Textiles Peruanos SAC,Cusco,Trujillo,Materiales de construccion,2370.27,744,TransPeru Cargo,2908.87,2,Entregado
2025-02-05,2025,GUI-9007,Industrias del Pacifico,Tacna,Arequipa,Electrodomesticos,4333.32,618,Rutas Continentales SAC,2202.78,2,Entregado
2025-02-05,2025,GUI-9008,Corporacion Metalica Peru,Piura,Ica,Perecibles,4431.99,739,Envios del Sur EIRL,3198.29,3,Entregado
2025-02-06,2025,GUI-9009,Distribuidora Central,Chiclayo,Arequipa,Documentos y paqueteria,4156.97,486,TransPeru Cargo,3575.53,2,Entregado
2025-02-06,2025,GUI-9010,Corporacion Metalica Peru,Tacna,Huancayo,Electrodomesticos,1411.74,1115,Logistica Rapida SAC,1809.51,4,Entregado
2025-02-06,2025,GUI-9011,Grupo Industrial Lima,Ica,Trujillo,Carga general,4222.41,411,Rutas Continentales SAC,2487.54,2,Entregado
2025-02-06,2025,GUI-9012,Agroexportadora del Valle,Ica,Huancayo,Materiales de construccion,3900.56,80,Kargia Flota Norte,2121.79,2,Entregado
2025-02-06,2025,GUI-9013,Distribuidora Central,Ica,Chiclayo,Textiles,1369.45,616,Kargia Flota Norte,2136.24,6,Retrasado
2025-02-06,2025,GUI-9014,Agroexportadora del Valle,Ica,Piura,Maquinaria industrial,3256.03,758,Kargia Flota Norte,3402.96,1,Entregado
2025-02-06,2025,GUI-9015,Industrias del Pacifico,Huancayo,Arequipa,Textiles,2378.99,770,Envios del Sur EIRL,2561.32,1,Entregado
2025-02-06,2025,GUI-9016,Minera Altiplano,Chiclayo,Trujillo,Materiales de construccion,4611.05,430,Transportes Andina SAC,3109.04,1,Entregado
2025-02-06,2025,GUI-9017,Constructora Norte,Tacna,Ica,Maquinaria industrial,2489.07,1062,Transportes Andina SAC,3606.53,2,Entregado
2025-02-07,2025,GUI-9018,Corporacion Metalica Peru,Chiclayo,Iquitos,Documentos y paqueteria,1025.1,559,Rutas Continentales SAC,1646.77,2,Entregado
2025-02-07,2025,GUI-9019,Farmaceutica Nacional,Tacna,Cusco,Maquinaria industrial,1668.14,569,Envios del Sur EIRL,1771.44,1,Entregado
2025-02-07,2025,GUI-9020,Textiles Peruanos SAC,Piura,Ica,Documentos y paqueteria,2266.64,746,Kargia Flota Norte,2821.74,1,Entregado
2025-02-07,2025,GUI-9021,Grupo Industrial Lima,Chiclayo,Piura,Textiles,2849.04,489,Envios del Sur EIRL,3124.89,2,Entregado
2025-02-07,2025,GUI-9022,Distribuidora Central,Chiclayo,Ica,Documentos y paqueteria,1044.71,540,Kargia Flota Norte,1495.49,1,Entregado
2025-02-07,2025,GUI-9023,Industrias del Pacifico,Lima,Piura,Materiales de construccion,469.84,981,Kargia Flota Norte,1442.38,3,Entregado
2025-02-07,2025,GUI-9024,Constructora Norte,Trujillo,Piura,Documentos y paqueteria,4504.37,667,Envios del Sur EIRL,2535.93,3,Entregado
2025-02-08,2025,GUI-9025,Comercial Andina SAC,Chiclayo,Arequipa,Perecibles,1907.51,541,Envios del Sur EIRL,1901.91,6,Retrasado
2025-02-08,2025,GUI-9026,Comercial Andina SAC,Iquitos,Huancayo,Textiles,2007.44,785,Transportes Andina SAC,2262.51,3,Cancelado
2025-02-08,2025,GUI-9027,Comercial Andina SAC,Piura,Tacna,Maquinaria industrial,2016.97,686,Envios del Sur EIRL,2806.65,1,Entregado
2025-02-08,2025,GUI-9028,Constructora Norte,Arequipa,Trujillo,Perecibles,907.34,636,TransPeru Cargo,1354.79,4,Retrasado
2025-02-08,2025,GUI-9029,Agroexportadora del Valle,Arequipa,Lima,Textiles,166.63,970,Kargia Flota Norte,1704.96,3,Entregado
2025-02-09,2025,GUI-9030,Textiles Peruanos SAC,Lima,Huancayo,Electrodomesticos,4385.93,302,Envios del Sur EIRL,2107.54,1,Entregado
2025-02-09,2025,GUI-9031,Industrias del Pacifico,Chiclayo,Iquitos,Documentos y paqueteria,1772.6,514,Logistica Rapida SAC,1985.21,2,Entregado
2025-02-09,2025,GUI-9032,Industrias del Pacifico,Trujillo,Cusco,Electrodomesticos,3466.21,774,Transportes Andina SAC,3151.61,3,Entregado
2025-02-09,2025,GUI-9033,Minera Altiplano,Ica,Trujillo,Electrodomesticos,1908.26,314,Envios del Sur EIRL,2002.6,2,Entregado
2025-02-09,2025,GUI-9034,Farmaceutica Nacional,Ica,Lima,Maquinaria industrial,1409.45,315,Envios del Sur EIRL,1138,1,Entregado
2025-02-09,2025,GUI-9035,Comercial Andina SAC,Lima,Cusco,Documentos y paqueteria,64.85,1062,TransPeru Cargo,1937.75,3,En transito
2025-02-09,2025,GUI-9036,Minera Altiplano,Huancayo,Iquitos,Carga general,1265.5,843,Kargia Flota Norte,1689.81,1,Entregado
2025-02-10,2025,GUI-9037,Agroexportadora del Valle,Huancayo,Ica,Documentos y paqueteria,952.22,102,Transportes Andina SAC,710.8,2,Entregado
2025-02-10,2025,GUI-9038,Corporacion Metalica Peru,Piura,Chiclayo,Maquinaria industrial,415.36,476,Transportes Andina SAC,787.55,2,Entregado
2025-02-10,2025,GUI-9039,Grupo Industrial Lima,Tacna,Piura,Materiales de construccion,3369.47,692,Envios del Sur EIRL,1879.85,1,Entregado
2025-02-10,2025,GUI-9040,Industrias del Pacifico,Lima,Cusco,Documentos y paqueteria,3390.09,1105,TransPeru Cargo,4205.58,3,Entregado
2025-02-11,2025,GUI-9041,Industrias del Pacifico,Ica,Lima,Refrigerado,2894.05,353,Rutas Continentales SAC,2873.59,1,Entregado
2025-02-11,2025,GUI-9042,Farmaceutica Nacional,Lima,Cusco,Electrodomesticos,1180.59,1136,Rutas Continentales SAC,2355.06,2,Entregado
2025-02-11,2025,GUI-9043,Industrias del Pacifico,Ica,Arequipa,Maquinaria industrial,1586.9,872,Rutas Continentales SAC,2166.92,1,Entregado
2025-02-11,2025,GUI-9044,Constructora Norte,Iquitos,Lima,Textiles,1909.51,996,Logistica Rapida SAC,3057.71,3,Entregado
2025-02-11,2025,GUI-9045,Corporacion Metalica Peru,Cusco,Lima,Electrodomesticos,268.54,1044,Transportes Andina SAC,1846.62,2,Entregado
2025-02-11,2025,GUI-9046,Textiles Peruanos SAC,Piura,Lima,Maquinaria industrial,1484.36,949,Logistica Rapida SAC,2699.75,1,Entregado
